ProductKey,Label,Category,Name,Manufacturer,BrandName,Class,Color,Cost,Price
1863,0801037,Home Appliances,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,Northwind Traders,Regular,Green,915.08,1989.90
1864,0801038,Home Appliances,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Northwind Traders,Regular,Green,836.45,1818.90
1865,0801039,Home Appliances,NT Washer & Dryer 21in E2100 Green,Northwind Traders,Northwind Traders,Regular,Green,815.68,1599.90
1866,0801040,Home Appliances,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Northwind Traders,Economy,Green,509.78,999.90
1867,0801041,Home Appliances,Contoso Washer & Dryer 27in L270 White,"Contoso, Ltd",Contoso,Deluxe,White,878.66,2652.00
1868,0801042,Home Appliances,Contoso Washer & Dryer 25.5in M255 White,"Contoso, Ltd",Contoso,Regular,White,914.67,1989.00
1869,0801043,Home Appliances,Contoso Washer & Dryer 24in M240 White,"Contoso, Ltd",Contoso,Regular,White,836.03,1818.00
1870,0801044,Home Appliances,Contoso Washer & Dryer 21in E210 White,"Contoso, Ltd",Contoso,Regular,White,815.22,1599.00
1871,0801045,Home Appliances,Contoso Washer & Dryer 15.5in E155 White,"Contoso, Ltd",Contoso,Economy,White,509.32,999.00
1872,0801046,Home Appliances,Contoso Washer & Dryer 27in L270 Silver,"Contoso, Ltd",Contoso,Deluxe,Silver,878.66,2652.00
1873,0801047,Home Appliances,Contoso Washer & Dryer 25.5in M255 Silver,"Contoso, Ltd",Contoso,Regular,Silver,914.67,1989.00
1874,0801048,Home Appliances,Contoso Washer & Dryer 24in M240 Silver,"Contoso, Ltd",Contoso,Regular,Silver,836.03,1818.00
1875,0801049,Home Appliances,Contoso Washer & Dryer 21in E210 Silver,"Contoso, Ltd",Contoso,Regular,Silver,815.22,1599.00
1876,0801050,Home Appliances,Contoso Washer & Dryer 15.5in E155 Silver,"Contoso, Ltd",Contoso,Economy,Silver,509.32,999.00
1877,0801051,Home Appliances,Contoso Washer & Dryer 27in L270 Blue,"Contoso, Ltd",Contoso,Deluxe,Blue,878.66,2652.00
1878,0801052,Home Appliances,Contoso Washer & Dryer 25.5in M255 Blue,"Contoso, Ltd",Contoso,Regular,Blue,914.67,1989.00
1879,0801053,Home Appliances,Contoso Washer & Dryer 24in M240 Blue,"Contoso, Ltd",Contoso,Regular,Blue,836.03,1818.00
1880,0801054,Home Appliances,Contoso Washer & Dryer 21in E210 Blue,"Contoso, Ltd",Contoso,Regular,Blue,815.22,1599.00
1881,0801055,Home Appliances,Contoso Washer & Dryer 15.5in E155 Blue,"Contoso, Ltd",Contoso,Economy,Blue,509.32,999.00
1882,0801056,Home Appliances,Contoso Washer & Dryer 27in L270 Green,"Contoso, Ltd",Contoso,Deluxe,Green,878.66,2652.00
1883,0801057,Home Appliances,Contoso Washer & Dryer 25.5in M255 Green,"Contoso, Ltd",Contoso,Regular,Green,914.67,1989.00
1884,0801058,Home Appliances,Contoso Washer & Dryer 24in M240 Green,"Contoso, Ltd",Contoso,Regular,Green,836.03,1818.00
1885,0801059,Home Appliances,Contoso Washer & Dryer 21in E210 Green,"Contoso, Ltd",Contoso,Regular,Green,815.22,1599.00
1886,0801060,Home Appliances,Contoso Washer & Dryer 15.5in E155 Green,"Contoso, Ltd",Contoso,Economy,Green,509.32,999.00
1887,0801061,Home Appliances,Contoso Washer & Dryer 27in L270 Red,"Contoso, Ltd",Contoso,Deluxe,Red,878.66,2652.00
1888,0801062,Home Appliances,Contoso Washer & Dryer 25.5in M255 Red,"Contoso, Ltd",Contoso,Regular,Red,914.67,1989.00
1889,0801063,Home Appliances,Contoso Washer & Dryer 24in M240 Red,"Contoso, Ltd",Contoso,Regular,Red,836.03,1818.00
1890,0801064,Home Appliances,Contoso Washer & Dryer 21in E210 Red,"Contoso, Ltd",Contoso,Regular,Red,815.22,1599.00
1891,0801065,Home Appliances,Contoso Washer & Dryer 15.5in E155 Red,"Contoso, Ltd",Contoso,Economy,Red,509.32,999.00
1892,0801066,Home Appliances,Contoso Washer & Dryer 27in L270 Pink,"Contoso, Ltd",Contoso,Deluxe,Pink,878.66,2652.00
1893,0801067,Home Appliances,Contoso Washer & Dryer 25.5in M255 Pink,"Contoso, Ltd",Contoso,Regular,Pink,914.67,1989.00
1894,0801068,Home Appliances,Contoso Washer & Dryer 24in M240 Pink,"Contoso, Ltd",Contoso,Regular,Pink,836.03,1818.00
1895,0801069,Home Appliances,Contoso Washer & Dryer 21in E210 Pink,"Contoso, Ltd",Contoso,Regular,Pink,815.22,1599.00
1896,0801070,Home Appliances,Contoso Washer & Dryer 15.5in E155 Pink,"Contoso, Ltd",Contoso,Economy,Pink,509.32,999.00
1897,0802001,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 White,"Fabrikam, Inc.",Fabrikam,Deluxe,White,1060.22,3199.99
1898,0802002,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 White,"Fabrikam, Inc.",Fabrikam,Regular,White,413.42,899.00
1899,0802003,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 White,"Fabrikam, Inc.",Fabrikam,Regular,White,226.71,493.00
1900,0802004,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 White,"Fabrikam, Inc.",Fabrikam,Regular,White,152.94,299.99
1901,0802005,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 White,"Fabrikam, Inc.",Fabrikam,Regular,White,142.75,279.99
1902,0802006,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 White,"Fabrikam, Inc.",Fabrikam,Economy,White,66.27,129.99
1903,0802007,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Brown,"Fabrikam, Inc.",Fabrikam,Deluxe,Brown,1060.22,3199.99
1904,0802008,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Brown,"Fabrikam, Inc.",Fabrikam,Regular,Brown,413.42,899.00
1905,0802009,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Brown,"Fabrikam, Inc.",Fabrikam,Regular,Brown,226.71,493.00
1906,0802010,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Brown,"Fabrikam, Inc.",Fabrikam,Regular,Brown,152.94,299.99
1907,0802011,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Brown,"Fabrikam, Inc.",Fabrikam,Regular,Brown,142.75,279.99
1908,0802012,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Brown,"Fabrikam, Inc.",Fabrikam,Economy,Brown,66.27,129.99
1909,0802013,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Silver,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver,1060.22,3199.99
1910,0802014,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,413.42,899.00
1911,0802015,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,226.71,493.00
1912,0802016,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,152.94,299.99
1913,0802017,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,142.75,279.99
1914,0802018,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,66.27,129.99
1915,0802019,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Green,"Fabrikam, Inc.",Fabrikam,Deluxe,Green,1060.22,3199.99
1916,0802020,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,413.42,899.00
1917,0802021,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,226.71,493.00
1918,0802022,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,152.94,299.99
1919,0802023,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,142.75,279.99
1920,0802024,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Green,"Fabrikam, Inc.",Fabrikam,Economy,Green,66.27,129.99
1921,0802025,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Blue,"Fabrikam, Inc.",Fabrikam,Deluxe,Blue,1060.22,3199.99
1922,0802026,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,413.42,899.00
1923,0802027,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,226.71,493.00
1924,0802028,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,152.94,299.99
1925,0802029,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,142.75,279.99
1926,0802030,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Blue,"Fabrikam, Inc.",Fabrikam,Economy,Blue,66.27,129.99
1927,0802031,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Grey,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,1060.22,3199.99
1928,0802032,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,413.42,899.00
1929,0802033,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,226.71,493.00
1930,0802034,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,152.94,299.99
1931,0802035,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,142.75,279.99
1932,0802036,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,66.27,129.99
1933,0802037,Home Appliances,Fabrikam Refrigerator 24.7CuFt X9800 Orange,"Fabrikam, Inc.",Fabrikam,Deluxe,Orange,1060.22,3199.99
1934,0802038,Home Appliances,Fabrikam Refrigerator 19CuFt M7600 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,413.42,899.00
1935,0802039,Home Appliances,Fabrikam Refrigerator 9.7CuFt M5600 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,226.71,493.00
1936,0802040,Home Appliances,Fabrikam Refrigerator 4.6CuFt E2800 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,152.94,299.99
1937,0802041,Home Appliances,Fabrikam Refrigerator 3.2CuFt E1600 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,142.75,279.99
1938,0802042,Home Appliances,Fabrikam Refrigerator 1.7CuFt E1200 Orange,"Fabrikam, Inc.",Fabrikam,Economy,Orange,66.27,129.99
1939,0802043,Home Appliances,Litware Refrigerator 24.7CuFt X980 White,"Litware, Inc.",Litware,Deluxe,White,1060.22,3199.99
1940,0802044,Home Appliances,Litware Refrigerator 19CuFt M760 White,"Litware, Inc.",Litware,Regular,White,413.42,899.00
1941,0802045,Home Appliances,Litware Refrigerator 9.7CuFt M560 White,"Litware, Inc.",Litware,Regular,White,226.71,493.00
1942,0802046,Home Appliances,Litware Refrigerator 4.6CuFt E280 White,"Litware, Inc.",Litware,Regular,White,152.94,299.99
1943,0802047,Home Appliances,Litware Refrigerator 3.2CuFt E160 White,"Litware, Inc.",Litware,Regular,White,142.75,279.99
1944,0802048,Home Appliances,Litware Refrigerator 1.7CuFt E120 White,"Litware, Inc.",Litware,Economy,White,66.27,129.99
1945,0802049,Home Appliances,Litware Refrigerator 24.7CuFt X980 Brown,"Litware, Inc.",Litware,Deluxe,Brown,1060.22,3199.99
1946,0802050,Home Appliances,Litware Refrigerator 19CuFt M760 Brown,"Litware, Inc.",Litware,Regular,Brown,413.42,899.00
1947,0802051,Home Appliances,Litware Refrigerator 9.7CuFt M560 Brown,"Litware, Inc.",Litware,Regular,Brown,226.71,493.00
1948,0802052,Home Appliances,Litware Refrigerator 4.6CuFt E280 Brown,"Litware, Inc.",Litware,Regular,Brown,152.94,299.99
1949,0802053,Home Appliances,Litware Refrigerator 3.2CuFt E160 Brown,"Litware, Inc.",Litware,Regular,Brown,142.75,279.99
1950,0802054,Home Appliances,Litware Refrigerator 1.7CuFt E120 Brown,"Litware, Inc.",Litware,Economy,Brown,66.27,129.99
1951,0802055,Home Appliances,Litware Refrigerator 24.7CuFt X980 Silver,"Litware, Inc.",Litware,Deluxe,Silver,1060.22,3199.99
1952,0802056,Home Appliances,Litware Refrigerator 19CuFt M760 Silver,"Litware, Inc.",Litware,Regular,Silver,413.42,899.00
1953,0802057,Home Appliances,Litware Refrigerator 9.7CuFt M560 Silver,"Litware, Inc.",Litware,Regular,Silver,226.71,493.00
1954,0802058,Home Appliances,Litware Refrigerator 4.6CuFt E280 Silver,"Litware, Inc.",Litware,Regular,Silver,152.94,299.99
1955,0802059,Home Appliances,Litware Refrigerator 3.2CuFt E160 Silver,"Litware, Inc.",Litware,Regular,Silver,142.75,279.99
1956,0802060,Home Appliances,Litware Refrigerator 1.7CuFt E120 Silver,"Litware, Inc.",Litware,Economy,Silver,66.27,129.99
1957,0802061,Home Appliances,Litware Refrigerator 24.7CuFt X980 Green,"Litware, Inc.",Litware,Deluxe,Green,1060.22,3199.99
1958,0802062,Home Appliances,Litware Refrigerator 19CuFt M760 Green,"Litware, Inc.",Litware,Regular,Green,413.42,899.00
1959,0802063,Home Appliances,Litware Refrigerator 9.7CuFt M560 Green,"Litware, Inc.",Litware,Regular,Green,226.71,493.00
1960,0802064,Home Appliances,Litware Refrigerator 4.6CuFt E280 Green,"Litware, Inc.",Litware,Regular,Green,152.94,299.99
1961,0802065,Home Appliances,Litware Refrigerator 3.2CuFt E160 Green,"Litware, Inc.",Litware,Regular,Green,142.75,279.99
1962,0802066,Home Appliances,Litware Refrigerator 1.7CuFt E120 Green,"Litware, Inc.",Litware,Economy,Green,66.27,129.99
1963,0802067,Home Appliances,Litware Refrigerator 24.7CuFt X980 Blue,"Litware, Inc.",Litware,Deluxe,Blue,1060.22,3199.99
1964,0802068,Home Appliances,Litware Refrigerator 19CuFt M760 Blue,"Litware, Inc.",Litware,Regular,Blue,413.42,899.00
1965,0802069,Home Appliances,Litware Refrigerator 9.7CuFt M560 Blue,"Litware, Inc.",Litware,Regular,Blue,226.71,493.00
1966,0802070,Home Appliances,Litware Refrigerator 4.6CuFt E280 Blue,"Litware, Inc.",Litware,Regular,Blue,152.94,299.99
1967,0802071,Home Appliances,Litware Refrigerator 3.2CuFt E160 Blue,"Litware, Inc.",Litware,Regular,Blue,142.75,279.99
1968,0802072,Home Appliances,Litware Refrigerator 1.7CuFt E120 Blue,"Litware, Inc.",Litware,Economy,Blue,66.27,129.99
1969,0802073,Home Appliances,Litware Refrigerator 24.7CuFt X980 Grey,"Litware, Inc.",Litware,Deluxe,Grey,1060.22,3199.99
1970,0802074,Home Appliances,Litware Refrigerator 19CuFt M760 Grey,"Litware, Inc.",Litware,Regular,Grey,413.42,899.00
1971,0802075,Home Appliances,Litware Refrigerator 9.7CuFt M560 Grey,"Litware, Inc.",Litware,Regular,Grey,226.71,493.00
1972,0802076,Home Appliances,Litware Refrigerator 4.6CuFt E280 Grey,"Litware, Inc.",Litware,Regular,Grey,152.94,299.99
1973,0802077,Home Appliances,Litware Refrigerator 3.2CuFt E160 Grey,"Litware, Inc.",Litware,Regular,Grey,142.75,279.99
1974,0802078,Home Appliances,Litware Refrigerator 1.7CuFt E120 Grey,"Litware, Inc.",Litware,Economy,Grey,66.27,129.99
1975,0802079,Home Appliances,Litware Refrigerator L1200 Orange,"Litware, Inc.",Litware,Deluxe,Orange,1060.22,3199.99
1976,0802080,Home Appliances,Litware Refrigerator 19CuFt M760 Orange,"Litware, Inc.",Litware,Regular,Orange,413.42,899.00
1977,0802081,Home Appliances,Litware Refrigerator 9.7CuFt M560 Orange,"Litware, Inc.",Litware,Regular,Orange,226.71,493.00
1978,0802082,Home Appliances,Litware Refrigerator 4.6CuFt E280 Orange,"Litware, Inc.",Litware,Regular,Orange,152.94,299.99
1979,0802083,Home Appliances,Litware Refrigerator 3.2CuFt E160 Orange,"Litware, Inc.",Litware,Regular,Orange,142.75,279.99
1980,0802084,Home Appliances,Litware Refrigerator 1.7CuFt E120 Orange,"Litware, Inc.",Litware,Economy,Orange,66.27,129.99
1981,0802085,Home Appliances,Litware Refrigerator 19CuFt M760 Red,"Litware, Inc.",Litware,Regular,Red,413.42,899.00
1982,0802086,Home Appliances,Litware Refrigerator 9.7CuFt M560 Red,"Litware, Inc.",Litware,Regular,Red,226.71,493.00
1983,0803001,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 White,"Fabrikam, Inc.",Fabrikam,Deluxe,White,220.64,665.94
1984,0803002,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 White,"Fabrikam, Inc.",Fabrikam,Regular,White,91.97,199.99
1985,0803003,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 White,"Fabrikam, Inc.",Fabrikam,Regular,White,82.77,179.99
1986,0803004,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 White,"Fabrikam, Inc.",Fabrikam,Regular,White,71.37,139.99
1987,0803005,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 White,"Fabrikam, Inc.",Fabrikam,Economy,White,50.98,99.99
1988,0803006,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 White,"Fabrikam, Inc.",Fabrikam,Economy,White,48.43,94.99
1989,0803007,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 Silver,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver,220.64,665.94
1990,0803008,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,91.97,199.99
1991,0803009,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,82.77,179.99
1992,0803010,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,71.37,139.99
1993,0803011,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,50.98,99.99
1994,0803012,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 Silver,"Fabrikam, Inc.",Fabrikam,Economy,Silver,48.43,94.99
1995,0803013,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 Grey,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,220.64,665.94
1996,0803014,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,91.97,199.99
1997,0803015,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,82.77,179.99
1998,0803016,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,71.37,139.99
1999,0803017,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,50.98,99.99
2000,0803018,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 Grey,"Fabrikam, Inc.",Fabrikam,Economy,Grey,48.43,94.99
2001,0803019,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 Red,"Fabrikam, Inc.",Fabrikam,Deluxe,Red,220.64,665.94
2002,0803020,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 Red,"Fabrikam, Inc.",Fabrikam,Regular,Red,91.97,199.99
2003,0803021,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 Red,"Fabrikam, Inc.",Fabrikam,Regular,Red,82.77,179.99
2004,0803022,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 Red,"Fabrikam, Inc.",Fabrikam,Regular,Red,71.37,139.99
2005,0803023,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 Red,"Fabrikam, Inc.",Fabrikam,Economy,Red,50.98,99.99
2006,0803024,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 Red,"Fabrikam, Inc.",Fabrikam,Economy,Red,48.43,94.99
2007,0803025,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 Black,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,220.64,665.94
2008,0803026,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,91.97,199.99
2009,0803027,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,82.77,179.99
2010,0803028,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,71.37,139.99
2011,0803029,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,50.98,99.99
2012,0803030,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,48.43,94.99
2013,0803031,Home Appliances,Fabrikam Microwave 1.5CuFt X1100 Blue,"Fabrikam, Inc.",Fabrikam,Deluxe,Blue,220.64,665.94
2014,0803032,Home Appliances,Fabrikam Microwave 2.2CuFt M1250 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,91.97,199.99
2015,0803033,Home Appliances,Fabrikam Microwave 1.6CuFt M1250 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,82.77,179.99
2016,0803034,Home Appliances,Fabrikam Microwave 1.0CuFt E1100 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,71.37,139.99
2017,0803035,Home Appliances,Fabrikam Microwave 0.9CuFt E0900 Blue,"Fabrikam, Inc.",Fabrikam,Economy,Blue,50.98,99.99
2018,0803036,Home Appliances,Fabrikam Microwave 0.8CuFt E0800 Blue,"Fabrikam, Inc.",Fabrikam,Economy,Blue,48.43,94.99
2019,0803037,Home Appliances,Litware Microwave 1.5CuFt X110 White,"Litware, Inc.",Litware,Deluxe,White,220.64,665.94
2020,0803038,Home Appliances,Litware Microwave 2.2CuFt M125 White,"Litware, Inc.",Litware,Regular,White,91.97,199.99
2021,0803039,Home Appliances,Litware Microwave 1.6CuFt M125 White,"Litware, Inc.",Litware,Regular,White,82.77,179.99
2022,0803040,Home Appliances,Litware Microwave 1.0CuFt E110 White,"Litware, Inc.",Litware,Regular,White,71.37,139.99
2023,0803041,Home Appliances,Litware Microwave 0.9CuFt E090 White,"Litware, Inc.",Litware,Economy,White,50.98,99.99
